date,open,close,high,low,volume,turnover,amount
2007-04-25,3432.02,3448.28,3467.83,3376.08,100580669.0,0.0527,129089171500.0
2007-04-26,3465.11,3493.58,3493.91,3438.88,78997690.0,0.0414,107807046000.0
2007-04-27,3499.94,3470.52,3503.89,3436.0,80698636.0,0.042199999999999994,113722809800.0
2007-04-30,3487.36,3558.71,3568.68,3478.93,94302864.0,0.049100000000000005,138081371500.0
2007-05-08,3643.81,3686.03,3699.37,3618.78,106788732.0,0.0554,153677419700.0
2007-05-09,3699.3,3701.28,3717.34,3556.62,140648358.0,0.073,189060473200.0
2007-05-10,3703.52,3724.51,3742.23,3671.81,115419922.0,0.059800000000000006,153159215500.0
2007-05-11,3696.29,3702.61,3715.37,3629.71,88961761.0,0.0461,133773914700.0
2007-05-14,3648.27,3734.42,3769.16,3620.86,91098049.0,0.0467,137156727400.0
2007-05-15,3739.05,3604.64,3751.64,3600.21,93578568.0,0.048,138220188500.0
2007-05-16,3598.0,3700.29,3700.65,3557.2,86229268.0,0.0438,126693808200.0
2007-05-17,3716.44,3778.61,3794.16,3705.27,90256478.0,0.045700000000000005,135459100300.0
2007-05-18,3771.27,3776.63,3805.21,3746.24,82418898.0,0.0416,120741772500.0
2007-05-21,3650.8,3831.44,3843.84,3643.08,98478650.0,0.0495,145129794000.0
2007-05-22,3849.04,3870.49,3893.19,3849.04,109618184.0,0.054900000000000004,161323370300.0
2007-05-23,3879.76,3938.95,3939.49,3853.91,98523171.0,0.049400000000000006,147494467200.0
2007-05-24,3953.89,3919.75,3972.58,3858.51,113814264.0,0.057,172374226800.0
2007-05-25,3907.73,3985.25,3996.85,3888.31,95416615.0,0.047400000000000005,150809050000.0
2007-05-28,4033.92,4072.58,4091.94,4027.36,114041851.0,0.056600000000000004,183212932600.00003
2007-05-29,4090.9,4168.29,4168.53,4079.87,113267227.0,0.0558,179476688200.0
2007-05-30,3906.04,3886.46,4104.2,3849.7,132739140.0,0.0654,210318902800.0
